order_id,item_id,length,width,height,volume,weight,delivery_address_id
20001,100000,2165,1204,710,1.85,847,1048
20001,100001,2165,1204,710,1.85,847,1048
20001,100002,2165,1204,710,1.85,863,1048
20001,100003,2165,1204,710,1.85,845,1048
20001,100004,2165,1204,710,1.85,845,1048
20001,100005,2165,1204,710,1.85,847,1048
20001,100006,2165,1204,710,1.85,861,1048
20001,100007,2165,1204,840,2.19,1002,1048
20002,100008,2736,1960,710,3.81,1836,1427
20002,100009,2736,1960,710,3.81,1871,1427
20002,100010,2736,1960,710,3.81,1871,1427
20002,100011,2736,1960,710,3.81,1869,1427
20002,100012,2736,1960,710,3.81,1864,1427
20002,100013,2868,2180,696,4.35,2202,1427
20003,100014,2165,1204,710,1.85,661,1297
20003,100015,2165,1204,710,1.85,665,1297
20003,100016,2165,1204,710,1.85,653,1297
20003,100017,2165,1204,710,1.85,669,1297
20003,100018,2165,1204,710,1.85,669,1297
20003,100019,2165,1204,710,1.85,645,1297
20003,100020,2165,1204,710,1.85,645,1297
20003,100021,2165,1204,710,1.85,648,1297
20004,100022,1980,1200,985,2.34,1178,1112
20004,100023,1980,1200,985,2.34,1178,1112
20004,100024,1980,1200,985,2.34,1154,1112
20004,100025,1980,1200,985,2.34,1154,1112
20004,100026,1980,1200,985,2.34,1149,1112
20004,100027,1980,1200,985,2.34,1142,1112
20004,100028,1980,1200,985,2.34,1142,1112
20004,100029,1980,1200,985,2.34,1157,1112
20004,100030,1980,1200,985,2.34,1157,1112
20005,100031,2165,1204,530,1.38,458,1223
20005,100032,2165,1204,650,1.69,625,1223
20005,100033,2165,1204,650,1.69,625,1223
20005,100034,2165,1204,710,1.85,675,1223
20005,100035,2165,1204,710,1.85,675,1223
20005,100036,2165,1204,710,1.85,675,1223
20005,100037,2165,1204,710,1.85,625,1223
20005,100038,2165,1204,840,2.19,731,1223
20005,100039,2165,1204,1160,3.02,937,1223
20005,100040,2165,1204,1160,3.02,937,1223
20005,100041,2165,1204,1160,3.02,927,1223
20005,100042,2165,1204,1160,3.02,927,1223
20006,100043,3200,1520,300,1.46,568,1093
20007,100044,2190,965,900,1.9,1046,1234
20008,100045,3248,1723,610,3.41,1742,1404
20009,100046,2040,1490,1050,3.19,1345,1203
