order_id,item_id,length,width,height,volume,weight,delivery_address_id
20001,100000,6160,2370,645,9.42,3377,1550
20001,100001,6160,2370,620,9.05,3118,1550
20002,100002,2010,820,690,1.14,442,1138
20003,100003,2060,1015,985,2.06,777,1370
20003,100004,2060,1015,985,2.06,817,1370
20003,100005,2060,1015,985,2.06,806,1370
20003,100006,2060,1015,985,2.06,785,1370
20003,100007,2060,1015,985,2.06,787,1370
20003,100008,2060,1015,985,2.06,743,1370
20004,100009,3078,2350,540,3.91,1544,1128
20004,100010,3078,2350,540,3.91,1544,1128
20004,100011,3248,1723,530,2.97,1367,1128
20005,100012,5840,2210,610,7.87,3688,1078
20005,100013,5840,2210,610,7.87,3688,1078
20006,100014,1770,1300,1180,2.72,903,1186
20006,100015,1770,1300,1180,2.72,903,1186
20006,100016,1770,1300,1180,2.72,903,1186
20006,100017,1770,1300,1180,2.72,903,1186
20007,100018,2310,2260,430,2.24,1161,1180
20008,100019,2895,2160,740,4.63,2199,1016
20008,100020,2895,2160,740,4.63,2098,1016
20009,100021,5380,1490,135,1.08,635,1488
20009,100022,5380,1490,135,1.08,635,1488
20009,100023,5380,1490,425,3.41,2076,1488
20010,100024,2040,1490,1180,3.59,1973,1115
20010,100025,2040,1490,1180,3.59,1912,1115
20010,100026,2040,1490,1180,3.59,1941,1115
20010,100027,2040,1490,1180,3.59,1948,1115
20010,100028,2040,1490,1180,3.59,1948,1115
20010,100029,2040,1490,1180,3.59,1945,1115
20010,100030,2040,1490,1180,3.59,1945,1115
20010,100031,2040,1490,1140,3.47,1879,1115
20011,100032,4510,1950,509,4.48,2478,1264
20011,100033,4510,1950,509,4.48,2478,1264
20011,100034,5760,1550,600,5.36,2795,1264
20011,100035,5760,1550,600,5.36,2795,1264
20012,100036,5130,2265,480,5.58,2553,1504
20012,100037,4870,2215,610,6.58,2661,1504
20013,100038,3170,1870,475,2.82,1305,1012
20014,100039,1945,1000,1050,2.04,1008,1383
20014,100040,1945,1000,1050,2.04,998,1383
20014,100041,1945,1000,1050,2.04,1009,1383
20014,100042,1945,1000,1050,2.04,1016,1383
20014,100043,1945,1000,1009,1.96,972,1383
20014,100044,1945,1000,1009,1.96,972,1383
20015,100045,2060,1080,620,1.38,727,1451
20015,100046,2060,1060,730,1.59,846,1451
20015,100047,2060,1080,730,1.62,865,1451
20015,100048,2060,1060,730,1.59,856,1451
20015,100049,2060,1060,730,1.59,879,1451
20015,100050,2060,1060,730,1.59,868,1451
20015,100051,2060,1060,730,1.59,868,1451
20015,100052,2060,1080,730,1.62,858,1451
20015,100053,2060,1080,730,1.62,892,1451
20015,100054,2060,1080,730,1.62,886,1451
20015,100055,2060,1060,730,1.59,871,1451
20015,100056,2060,1060,730,1.59,903,1451
20015,100057,2060,1060,730,1.59,903,1451
20016,100058,2165,1204,840,2.19,1077,1129
20016,100059,2165,1204,840,2.19,1077,1129
20016,100060,2165,1204,840,2.19,1083,1129
20016,100061,2165,1204,840,2.19,1094,1129
20016,100062,2165,1204,840,2.19,1098,1129
20016,100063,2165,1204,840,2.19,1080,1129
20016,100064,2165,1204,840,2.19,1125,1129
20017,100065,4510,1950,510,4.49,1710,1087
20017,100066,4510,1950,510,4.49,1750,1087
20017,100067,4510,1950,510,4.49,1750,1087
20017,100068,4510,1950,510,4.49,1710,1087
20017,100069,5760,1550,600,5.36,1954,1087
20017,100070,5760,1550,670,5.98,2180,1087
20018,100071,2060,1015,410,0.86,416,1511
20018,100072,2060,1015,985,2.06,972,1511
20018,100073,2060,1015,985,2.06,1006,1511
20018,100074,2060,1015,985,2.06,1030,1511
20018,100075,2060,1015,985,2.06,1030,1511
20018,100076,2060,1015,985,2.06,1001,1511
20018,100077,2060,1015,985,2.06,1001,1511
20018,100078,2060,1015,985,2.06,980,1511
20018,100079,2060,1015,985,2.06,980,1511
20018,100080,2060,1015,985,2.06,990,1511
20018,100081,2060,1015,985,2.06,990,1511
20019,100082,2820,1410,855,3.4,1768,1361
20020,100083,2220,1090,1140,2.76,1451,1123
20020,100084,2220,1090,1180,2.86,1449,1123
20020,100085,2220,1090,1180,2.86,1424,1123
